payment_id_a,payment_id_b,customer_id,order_id_a,order_id_b,amount_a,amount_b,created_at_a,created_at_b,status_a,status_b,method_a,method_b,time_gap_seconds,scenario,confidence_score,is_double_capture,refundable_amount
pay_902031,pay_902032,cust_00033,order_701366,order_701366,9999,9999,1787517446,1787517558,captured,captured,upi,upi,112,Failed UPI Retry,93.5,True,9999
pay_901821,pay_901822,cust_00032,order_701261,order_701261,149999,149999,1787663947,1787664019,captured,captured,upi,upi,72,Failed UPI Retry,93.5,True,149999
pay_901395,pay_901396,cust_00032,order_701048,order_701048,19999,19999,1787615121,1787615156,captured,captured,upi,upi,35,Network Timeout Retry,93.5,True,19999
pay_902149,pay_902150,cust_00031,order_701425,order_701425,7499,7499,1787663434,1787663480,captured,captured,upi,upi,46,Failed UPI Retry,93.5,True,7499
pay_901901,pay_901902,cust_00037,order_701301,order_701301,199999,199999,1787666088,1787666184,captured,captured,upi,upi,96,Failed UPI Retry,93.5,True,199999
pay_901321,pay_901322,cust_00030,order_701011,order_701011,199999,199999,1787666833,1787666874,captured,captured,netbanking,netbanking,41,Network Timeout Retry,93.5,True,199999
pay_901883,pay_901884,cust_00030,order_701292,order_701292,249999,249999,1787650630,1787650699,captured,captured,upi,upi,69,Failed UPI Retry,93.5,True,249999
pay_901985,pay_901986,cust_00030,order_701343,order_701343,74999,74999,1787618443,1787618514,captured,captured,upi,upi,71,Failed UPI Retry,93.5,True,74999
pay_901907,pay_901908,cust_00030,order_701304,order_701304,4999,4999,1787569178,1787569213,captured,captured,upi,upi,35,Failed UPI Retry,93.5,True,4999
pay_901755,pay_901756,cust_00029,order_701228,order_701228,9999,9999,1787650006,1787650125,captured,captured,upi,upi,119,Failed UPI Retry,93.5,True,9999
pay_901963,pay_901964,cust_00029,order_701332,order_701332,19999,19999,1787598152,1787598203,captured,captured,upi,upi,51,Failed UPI Retry,93.5,True,19999
pay_902017,pay_902018,cust_00029,order_701359,order_701359,249999,249999,1787564207,1787564240,captured,captured,upi,upi,33,Failed UPI Retry,93.5,True,249999
pay_901945,pay_901946,cust_00183,order_701323,order_701323,199999,199999,1787631367,1787631465,captured,captured,upi,upi,98,Failed UPI Retry,93.5,True,199999
pay_901715,pay_901716,cust_00183,order_701208,order_701208,99999,99999,1787580061,1787580140,captured,captured,upi,upi,79,Failed UPI Retry,93.5,True,99999
pay_902049,pay_902050,cust_00183,order_701375,order_701375,49999,49999,1787561967,1787562066,captured,captured,upi,upi,99,Failed UPI Retry,93.5,True,49999
pay_901761,pay_901762,cust_00183,order_701231,order_701231,299999,299999,1787550335,1787550423,captured,captured,upi,upi,88,Failed UPI Retry,93.5,True,299999
pay_901765,pay_901766,cust_00183,order_701233,order_701233,199999,199999,1787543779,1787543824,captured,captured,upi,upi,45,Failed UPI Retry,93.5,True,199999
pay_901555,pay_901556,cust_00182,order_701128,order_701128,4999,4999,1787606856,1787606894,captured,captured,netbanking,netbanking,38,Network Timeout Retry,93.5,True,4999
pay_901665,pay_901666,cust_00182,order_701183,order_701183,7499,7499,1787599190,1787599224,captured,captured,netbanking,netbanking,34,Network Timeout Retry,93.5,True,7499
pay_901283,pay_901284,cust_00181,order_700992,order_700992,24999,24999,1787663185,1787663221,captured,captured,upi,upi,36,Network Timeout Retry,93.5,True,24999
pay_901311,pay_901312,cust_00181,order_701006,order_701006,7499,7499,1787610410,1787610448,captured,captured,card,card,38,Network Timeout Retry,93.5,True,7499
pay_901995,pay_901996,cust_00024,order_701348,order_701348,12499,12499,1787656624,1787656728,captured,captured,upi,upi,104,Failed UPI Retry,93.5,True,12499
pay_901767,pay_901768,cust_00024,order_701234,order_701234,7499,7499,1787637477,1787637588,captured,captured,upi,upi,111,Failed UPI Retry,93.5,True,7499
pay_901895,pay_901896,cust_00024,order_701298,order_701298,34999,34999,1787602877,1787602968,captured,captured,upi,upi,91,Failed UPI Retry,93.5,True,34999
pay_901763,pay_901764,cust_00024,order_701232,order_701232,14999,14999,1787571441,1787571554,captured,captured,upi,upi,113,Failed UPI Retry,93.5,True,14999
pay_901815,pay_901816,cust_00024,order_701258,order_701258,199999,199999,1787567159,1787567236,captured,captured,upi,upi,77,Failed UPI Retry,93.5,True,199999
pay_902103,pay_902104,cust_00186,order_701402,order_701402,99999,99999,1787544347,1787544450,captured,captured,upi,upi,103,Failed UPI Retry,93.5,True,99999
pay_902885,pay_902886,cust_00184,order_702135,order_702136,199999,199999,1787577760,1787577812,failed,captured,wallet,wallet,52,Gateway Retry with Different IDs,93.5,False,0
pay_902177,pay_902178,cust_00184,order_701439,order_701439,14999,14999,1787533289,1787533328,captured,captured,upi,upi,39,Failed UPI Retry,93.5,True,14999
pay_901539,pay_901540,cust_00029,order_701120,order_701120,7499,7499,1787523006,1787523051,captured,captured,card,card,45,Network Timeout Retry,93.5,True,7499
pay_902173,pay_902174,cust_00028,order_701437,order_701437,9999,9999,1787608862,1787608947,captured,captured,upi,upi,85,Failed UPI Retry,93.5,True,9999
pay_901245,pay_901246,cust_00028,order_700973,order_700973,4999,4999,1787605765,1787605809,captured,captured,upi,upi,44,Network Timeout Retry,93.5,True,4999
pay_901705,pay_901706,cust_00028,order_701203,order_701203,9999,9999,1787547365,1787547473,captured,captured,upi,upi,108,Failed UPI Retry,93.5,True,9999
pay_902827,pay_902828,cust_00027,order_702077,order_702078,99999,99999,1787684696,1787684737,failed,captured,wallet,wallet,41,Gateway Retry with Different IDs,93.5,False,0
pay_901569,pay_901570,cust_00027,order_701135,order_701135,9999,9999,1787610475,1787610506,captured,captured,upi,upi,31,Network Timeout Retry,93.5,True,9999
pay_901845,pay_901846,cust_00031,order_701273,order_701273,149999,149999,1787661987,1787662095,captured,captured,upi,upi,108,Failed UPI Retry,93.5,True,149999
pay_901285,pay_901286,cust_00031,order_700993,order_700993,149999,149999,1787592612,1787592649,captured,captured,upi,upi,37,Network Timeout Retry,93.5,True,149999
pay_901899,pay_901900,cust_00188,order_701300,order_701300,249999,249999,1787605924,1787605995,captured,captured,upi,upi,71,Failed UPI Retry,93.5,True,249999
pay_902105,pay_902106,cust_00188,order_701403,order_701403,249999,249999,1787575070,1787575182,captured,captured,upi,upi,112,Failed UPI Retry,93.5,True,249999
pay_901771,pay_901772,cust_00187,order_701236,order_701236,199999,199999,1787683954,1787684062,captured,captured,upi,upi,108,Failed UPI Retry,93.5,True,199999
pay_902191,pay_902192,cust_00187,order_701446,order_701446,199999,199999,1787655802,1787655840,captured,captured,upi,upi,38,Failed UPI Retry,93.5,True,199999
pay_901827,pay_901828,cust_00187,order_701264,order_701264,99999,99999,1787606843,1787606884,captured,captured,upi,upi,41,Failed UPI Retry,93.5,True,99999
pay_902845,pay_902846,cust_00186,order_702095,order_702096,149999,149999,1787681295,1787681348,failed,captured,wallet,wallet,53,Gateway Retry with Different IDs,93.5,False,0
pay_902061,pay_902062,cust_00023,order_701381,order_701381,12499,12499,1787597080,1787597194,captured,captured,upi,upi,114,Failed UPI Retry,93.5,True,12499
pay_902009,pay_902010,cust_00023,order_701355,order_701355,74999,74999,1787516844,1787516939,captured,captured,upi,upi,95,Failed UPI Retry,93.5,True,74999
pay_902037,pay_902038,cust_00022,order_701369,order_701369,9999,9999,1787626420,1787626503,captured,captured,upi,upi,83,Failed UPI Retry,93.5,True,9999
pay_902083,pay_902084,cust_00022,order_701392,order_701392,9999,9999,1787602808,1787602873,captured,captured,upi,upi,65,Failed UPI Retry,93.5,True,9999
pay_902795,pay_902796,cust_00022,order_702045,order_702046,24999,24999,1787569691,1787569747,failed,captured,netbanking,netbanking,56,Gateway Retry with Different IDs,93.5,False,0
pay_901947,pay_901948,cust_00021,order_701324,order_701324,299999,299999,1787646033,1787646122,captured,captured,upi,upi,89,Failed UPI Retry,93.5,True,299999
pay_901249,pay_901250,cust_00025,order_700975,order_700975,9999,9999,1787671239,1787671273,captured,captured,wallet,wallet,34,Network Timeout Retry,93.5,True,9999
pay_902775,pay_902776,cust_00024,order_702025,order_702026,4999,4999,1787683622,1787683675,failed,captured,netbanking,netbanking,53,Gateway Retry with Different IDs,93.5,False,0
pay_902145,pay_902146,cust_00024,order_701423,order_701423,4999,4999,1787677615,1787677729,captured,captured,upi,upi,114,Failed UPI Retry,93.5,True,4999
pay_901507,pay_901508,cust_00024,order_701104,order_701104,99999,99999,1787676292,1787676331,captured,captured,netbanking,netbanking,39,Network Timeout Retry,93.5,True,99999
pay_902199,pay_902200,cust_00015,order_701450,order_701450,99999,99999,1787687725,1787687837,captured,captured,upi,upi,112,Failed UPI Retry,93.5,True,99999
pay_901229,pay_901230,cust_00015,order_700965,order_700965,9999,9999,1787674840,1787674871,captured,captured,netbanking,netbanking,31,Network Timeout Retry,93.5,True,9999
pay_901983,pay_901984,cust_00190,order_701342,order_701342,299999,299999,1787638459,1787638551,captured,captured,upi,upi,92,Failed UPI Retry,93.5,True,299999
pay_901649,pay_901650,cust_00190,order_701175,order_701175,49999,49999,1787550658,1787550689,captured,captured,upi,upi,31,Network Timeout Retry,93.5,True,49999
pay_901703,pay_901704,cust_00190,order_701202,order_701202,14999,14999,1787541699,1787541753,captured,captured,upi,upi,54,Failed UPI Retry,93.5,True,14999
pay_902765,pay_902766,cust_00189,order_702015,order_702016,199999,199999,1787671606,1787671654,failed,captured,netbanking,netbanking,48,Gateway Retry with Different IDs,93.5,False,0
pay_901731,pay_901732,cust_00189,order_701216,order_701216,249999,249999,1787581170,1787581240,captured,captured,upi,upi,70,Failed UPI Retry,93.5,True,249999
pay_902829,pay_902830,cust_00189,order_702079,order_702080,74999,74999,1787521837,1787521872,failed,captured,netbanking,netbanking,35,Gateway Retry with Different IDs,93.5,False,0
pay_902081,pay_902082,cust_00189,order_701391,order_701391,74999,74999,1787520158,1787520250,captured,captured,upi,upi,92,Failed UPI Retry,93.5,True,74999
pay_901523,pay_901524,cust_00188,order_701112,order_701112,34999,34999,1787665373,1787665407,captured,captured,netbanking,netbanking,34,Network Timeout Retry,93.5,True,34999
pay_901349,pay_901350,cust_00021,order_701025,order_701025,99999,99999,1787621510,1787621549,captured,captured,wallet,wallet,39,Network Timeout Retry,93.5,True,99999
pay_901401,pay_901402,cust_00021,order_701051,order_701051,24999,24999,1787595577,1787595622,captured,captured,netbanking,netbanking,45,Network Timeout Retry,93.5,True,24999
pay_902791,pay_902792,cust_00021,order_702041,order_702042,199999,199999,1787535129,1787535181,failed,captured,card,card,52,Gateway Retry with Different IDs,93.5,False,0
pay_902179,pay_902180,cust_00019,order_701440,order_701440,74999,74999,1787641161,1787641248,captured,captured,upi,upi,87,Failed UPI Retry,93.5,True,74999
pay_901481,pay_901482,cust_00019,order_701091,order_701091,49999,49999,1787546822,1787546865,captured,captured,wallet,wallet,43,Network Timeout Retry,93.5,True,49999
pay_902169,pay_902170,cust_00018,order_701435,order_701435,34999,34999,1787684685,1787684740,captured,captured,upi,upi,55,Failed UPI Retry,93.5,True,34999
pay_902015,pay_902016,cust_00001,order_701358,order_701358,149999,149999,1787612214,1787612289,captured,captured,upi,upi,75,Failed UPI Retry,93.5,True,149999
pay_901459,pay_901460,cust_00196,order_701080,order_701080,199999,199999,1787564633,1787564671,captured,captured,netbanking,netbanking,38,Network Timeout Retry,93.5,True,199999
pay_901997,pay_901998,cust_00194,order_701349,order_701349,99999,99999,1787655381,1787655429,captured,captured,upi,upi,48,Failed UPI Retry,93.5,True,99999
pay_901589,pay_901590,cust_00006,order_701145,order_701145,199999,199999,1787674263,1787674294,captured,captured,netbanking,netbanking,31,Network Timeout Retry,93.5,True,199999
pay_901915,pay_901916,cust_00006,order_701308,order_701308,74999,74999,1787646509,1787646620,captured,captured,upi,upi,111,Failed UPI Retry,93.5,True,74999
pay_902839,pay_902840,cust_00006,order_702089,order_702090,9999,9999,1787640930,1787640970,failed,captured,netbanking,netbanking,40,Gateway Retry with Different IDs,93.5,False,0
pay_901415,pay_901416,cust_00006,order_701058,order_701058,9999,9999,1787629838,1787629883,captured,captured,upi,upi,45,Network Timeout Retry,93.5,True,9999
pay_901225,pay_901226,cust_00006,order_700963,order_700963,12499,12499,1787537539,1787537572,captured,captured,card,card,33,Network Timeout Retry,93.5,True,12499
pay_902033,pay_902034,cust_00005,order_701367,order_701367,9999,9999,1787640088,1787640180,captured,captured,upi,upi,92,Failed UPI Retry,93.5,True,9999
pay_902181,pay_902182,cust_00005,order_701441,order_701441,299999,299999,1787601444,1787601557,captured,captured,upi,upi,113,Failed UPI Retry,93.5,True,299999
pay_902117,pay_902118,cust_00004,order_701409,order_701409,14999,14999,1787675665,1787675752,captured,captured,upi,upi,87,Failed UPI Retry,93.5,True,14999
pay_901737,pay_901738,cust_00010,order_701219,order_701219,49999,49999,1787534331,1787534419,captured,captured,upi,upi,88,Failed UPI Retry,93.5,True,49999
pay_901251,pay_901252,cust_00010,order_700976,order_700976,299999,299999,1787531544,1787531580,captured,captured,card,card,36,Network Timeout Retry,93.5,True,299999
pay_901359,pay_901360,cust_00009,order_701030,order_701030,49999,49999,1787583475,1787583511,captured,captured,netbanking,netbanking,36,Network Timeout Retry,93.5,True,49999
pay_902743,pay_902744,cust_00007,order_701993,order_701994,14999,14999,1787583553,1787583600,failed,captured,card,card,47,Gateway Retry with Different IDs,93.5,False,0
pay_901711,pay_901712,cust_00007,order_701206,order_701206,19999,19999,1787529174,1787529265,captured,captured,upi,upi,91,Failed UPI Retry,93.5,True,19999
pay_902195,pay_902196,cust_00200,order_701448,order_701448,34999,34999,1787536385,1787536483,captured,captured,upi,upi,98,Failed UPI Retry,93.5,True,34999
pay_901361,pay_901362,cust_00199,order_701031,order_701031,9999,9999,1787684181,1787684218,captured,captured,wallet,wallet,37,Network Timeout Retry,93.5,True,9999
pay_901327,pay_901328,cust_00199,order_701014,order_701014,34999,34999,1787670360,1787670402,captured,captured,wallet,wallet,42,Network Timeout Retry,93.5,True,34999
pay_902131,pay_902132,cust_00198,order_701416,order_701416,99999,99999,1787644884,1787645000,captured,captured,upi,upi,116,Failed UPI Retry,93.5,True,99999
pay_902189,pay_902190,cust_00198,order_701445,order_701445,34999,34999,1787598063,1787598144,captured,captured,upi,upi,81,Failed UPI Retry,93.5,True,34999
pay_901489,pay_901490,cust_00198,order_701095,order_701095,7499,7499,1787597145,1787597181,captured,captured,upi,upi,36,Network Timeout Retry,93.5,True,7499
pay_902161,pay_902162,cust_00198,order_701431,order_701431,199999,199999,1787571325,1787571375,captured,captured,upi,upi,50,Failed UPI Retry,93.5,True,199999
pay_901695,pay_901696,cust_00198,order_701198,order_701198,9999,9999,1787570304,1787570336,captured,captured,upi,upi,32,Network Timeout Retry,93.5,True,9999
pay_902101,pay_902102,cust_00198,order_701401,order_701401,24999,24999,1787556558,1787556644,captured,captured,upi,upi,86,Failed UPI Retry,93.5,True,24999
pay_901787,pay_901788,cust_00004,order_701244,order_701244,34999,34999,1787601431,1787601524,captured,captured,upi,upi,93,Failed UPI Retry,93.5,True,34999
pay_902805,pay_902806,cust_00004,order_702055,order_702056,9999,9999,1787594957,1787594992,failed,captured,wallet,wallet,35,Gateway Retry with Different IDs,93.5,False,0
pay_902139,pay_902140,cust_00004,order_701420,order_701420,24999,24999,1787532323,1787532366,captured,captured,upi,upi,43,Failed UPI Retry,93.5,True,24999
pay_901659,pay_901660,cust_00003,order_701180,order_701180,7499,7499,1787629553,1787629589,captured,captured,wallet,wallet,36,Network Timeout Retry,93.5,True,7499
pay_901301,pay_901302,cust_00003,order_701001,order_701001,12499,12499,1787549093,1787549133,captured,captured,netbanking,netbanking,40,Network Timeout Retry,93.5,True,12499
pay_902047,pay_902048,cust_00002,order_701374,order_701374,74999,74999,1787601522,1787601582,captured,captured,upi,upi,60,Failed UPI Retry,93.5,True,74999
pay_901529,pay_901530,cust_00001,order_701115,order_701115,199999,199999,1787642217,1787642260,captured,captured,wallet,wallet,43,Network Timeout Retry,93.5,True,199999
pay_901384,pay_902283,cust_00046,order_701042,order_701533,24999,24999,1787538721,1787539012,captured,captured,wallet,netbanking,291,Multiple Browser Tabs Checkout,88.0,True,24999
